ID_INT,GENDER,AGE,MOTIVATION,ORI_ZONE,DEP_HOUR,DST_ZONE,ARR_HOUR
7265936,1,2,8,Q001,02/02/17 12:45:00,Q007,02/02/17 13:00:00
7265936,1,2,4,Q007,02/02/17 15:40:00,Q001,02/02/17 16:00:00
7265936,1,2,8,Q001,02/02/17 18:40:00,Q007,02/02/17 19:00:00
7265947,2,4,4,Q006,02/02/17 11:00:00,Q006,02/02/17 11:15:00
7265947,2,4,8,Q006,02/02/17 12:00:00,Q006,02/02/17 12:15:00
7265947,2,4,7,Q006,02/02/17 18:30:00,Q001,02/02/17 18:50:00
7265947,2,4,8,Q001,02/02/17 19:10:00,Q006,02/02/17 19:30:00
7265950,2,1,9,Q021,02/02/17 08:30:00,Q006,02/02/17 09:30:00
7265950,2,1,8,Q006,02/02/17 11:30:00,Q021,02/02/17 12:30:00
7265953,1,4,4,Q007,02/02/17 14:00:00,Q018,02/02/17 14:15:00
7265953,1,4,8,Q018,02/02/17 17:45:00,Q007,02/02/17 18:00:00
7265956,1,4,4,Q014,02/02/17 11:00:00,Q014,02/02/17 11:15:00
7265956,1,4,8,Q014,02/02/17 11:30:00,Q014,02/02/17 11:45:00
7265961,1,4,4,Q001,02/02/17 10:00:00,Q001,02/02/17 10:30:00
7265961,1,4,8,Q001,02/02/17 11:45:00,Q001,02/02/17 12:00:00
7265972,2,2,1,Q001,02/02/17 12:00:00,Q001,02/02/17 12:05:00
7265972,2,2,2,Q001,02/02/17 13:30:00,Q003,02/02/17 13:50:00
7265972,2,2,6,Q003,02/02/17 18:00:00,Q009,02/02/17 18:30:00
7265972,2,2,8,Q009,02/02/17 22:00:00,Q001,02/02/17 22:30:00
7265979,2,2,2,Q013,02/02/17 09:30:00,Q013,02/02/17 10:00:00
7265979,2,2,9,Q013,02/02/17 17:00:00,Q005,02/02/17 17:30:00
7265979,2,2,8,Q005,02/02/17 19:30:00,Q013,02/02/17 20:00:00
7265980,2,1,4,Q003,02/02/17 15:00:00,Q001,02/02/17 15:30:00
7265980,2,1,8,Q001,02/02/17 18:10:00,Q003,02/02/17 18:30:00
7265980,2,1,7,Q003,02/02/17 20:10:00,Q001,02/02/17 20:40:00
7265980,2,1,8,Q001,02/02/17 23:15:00,Q003,02/02/17 23:30:00
7265987,2,2,3,Q013,02/02/17 08:30:00,Q002,02/02/17 09:00:00
7265987,2,2,8,Q002,02/02/17 17:00:00,Q013,02/02/17 17:30:00
7265987,2,2,7,Q013,02/02/17 18:30:00,Q012,02/02/17 19:00:00
7265987,2,2,8,Q012,02/02/17 22:50:00,Q013,02/02/17 23:10:00
7266002,2,4,4,Q009,02/02/17 08:30:00,Q009,02/02/17 09:00:00
7266002,2,4,8,Q009,02/02/17 10:30:00,Q009,02/02/17 11:00:00
7266003,2,4,4,Q007,02/02/17 10:30:00,Q007,02/02/17 10:45:00
7266003,2,4,8,Q007,02/02/17 10:55:00,Q007,02/02/17 11:05:00
7266003,2,4,4,Q007,02/02/17 11:10:00,Q007,02/02/17 11:20:00
7266003,2,4,8,Q007,02/02/17 12:00:00,Q007,02/02/17 12:15:00
7266013,2,4,7,Q018,02/02/17 15:00:00,Q018,02/02/17 15:15:00
7266013,2,4,8,Q018,02/02/17 16:45:00,Q018,02/02/17 17:00:00
7266016,1,2,1,Q007,02/02/17 06:45:00,Q005,02/02/17 07:30:00
7266016,1,2,8,Q005,02/02/17 17:00:00,Q007,02/02/17 17:40:00
7266016,1,2,7,Q007,02/02/17 18:20:00,Q018,02/02/17 18:30:00
7266016,1,2,8,Q018,02/02/17 19:30:00,Q007,02/02/17 19:45:00
7266022,2,4,4,Q002,02/02/17 08:30:00,Q001,02/02/17 09:00:00
7266022,2,4,8,Q001,02/02/17 11:00:00,Q002,02/02/17 11:30:00
7266023,2,3,4,Q021,02/02/17 09:00:00,Q022,02/02/17 09:15:00
7266023,2,3,8,Q022,02/02/17 12:45:00,Q021,02/02/17 13:00:00
7266024,2,2,1,Q005,02/02/17 07:15:00,Q005,02/02/17 07:40:00
7266024,2,2,6,Q005,02/02/17 15:02:00,Q005,02/02/17 15:30:00
7266024,2,2,8,Q005,02/02/17 15:40:00,Q005,02/02/17 16:00:00
7266025,1,3,4,Q001,02/02/17 09:00:00,Q002,02/02/17 09:10:00
7266025,1,3,8,Q002,02/02/17 11:00:00,Q001,02/02/17 11:15:00
7266025,1,3,4,Q001,02/02/17 15:00:00,Q001,02/02/17 15:20:00
7266025,1,3,8,Q001,02/02/17 16:40:00,Q001,02/02/17 17:00:00
7266034,1,4,4,Q010,02/02/17 08:30:00,Q011,02/02/17 08:45:00
7266034,1,4,8,Q011,02/02/17 09:40:00,Q010,02/02/17 10:00:00
7266034,1,4,4,Q010,02/02/17 14:30:00,Q017,02/02/17 15:00:00
7266039,2,3,7,Q013,02/02/17 08:45:00,Q006,02/02/17 09:10:00
7266039,2,3,8,Q006,02/02/17 11:10:00,Q013,02/02/17 11:40:00
7266039,2,3,2,Q013,02/02/17 15:00:00,Q001,02/02/17 15:40:00
7266039,2,3,8,Q001,02/02/17 19:10:00,Q013,02/02/17 19:45:00
7266040,1,4,4,Q017,02/02/17 09:30:00,Q017,02/02/17 09:50:00
7266040,1,4,8,Q017,02/02/17 10:40:00,Q017,02/02/17 11:00:00
7266040,1,4,7,Q017,02/02/17 15:00:00,Q017,02/02/17 15:30:00
7266040,1,4,8,Q017,02/02/17 17:40:00,Q017,02/02/17 18:00:00
7266041,2,3,4,Q003,02/02/17 09:30:00,Q003,02/02/17 09:40:00
7266041,2,3,8,Q003,02/02/17 10:50:00,Q003,02/02/17 11:00:00
7266041,2,3,9,Q003,02/02/17 12:00:00,Q001,02/02/17 12:20:00
7266041,2,3,8,Q001,02/02/17 16:15:00,Q003,02/02/17 17:00:00
7266053,1,4,7,Q017,02/02/17 09:00:00,Q007,02/02/17 09:20:00
7266053,1,4,7,Q007,02/02/17 12:00:00,Q007,02/02/17 12:15:00
7266053,1,4,7,Q007,02/02/17 13:30:00,Q001,02/02/17 13:50:00
7266053,1,4,8,Q001,02/02/17 15:15:00,Q017,02/02/17 16:00:00
7266056,1,4,4,Q006,02/02/17 08:00:00,Q007,02/02/17 08:20:00
7266056,1,4,8,Q007,02/02/17 11:40:00,Q006,02/02/17 12:00:00
7266063,2,4,4,Q010,02/02/17 11:00:00,Q009,02/02/17 11:15:00
7266063,2,4,8,Q009,02/02/17 11:45:00,Q010,02/02/17 12:00:00
7266064,1,4,4,Q014,02/02/17 16:00:00,Q023,02/02/17 16:15:00
7266064,1,4,8,Q023,02/02/17 17:15:00,Q014,02/02/17 17:30:00
7266066,1,2,1,Q017,02/02/17 08:00:00,Q001,02/02/17 08:20:00
7266066,1,2,8,Q001,02/02/17 19:30:00,Q017,02/02/17 20:00:00
7266071,2,2,5,Q013,02/02/17 08:15:00,Q013,02/02/17 08:21:00
7266071,2,2,8,Q013,02/02/17 08:25:00,Q013,02/02/17 08:30:00
7266071,2,2,1,Q013,02/02/17 09:00:00,Q013,02/02/17 09:05:00
7266071,2,2,8,Q013,02/02/17 12:55:00,Q013,02/02/17 13:00:00
7266071,2,2,5,Q013,02/02/17 16:00:00,Q013,02/02/17 16:06:00
7266071,2,2,8,Q013,02/02/17 16:10:00,Q013,02/02/17 16:15:00
7266071,2,2,1,Q013,02/02/17 17:00:00,Q013,02/02/17 17:05:00
7266071,2,2,8,Q013,02/02/17 19:55:00,Q013,02/02/17 20:00:00
7266079,1,2,1,Q018,02/02/17 07:30:00,Q007,02/02/17 07:50:00
7266079,1,2,8,Q007,02/02/17 17:50:00,Q018,02/02/17 18:10:00
7266087,2,4,6,Q006,02/02/17 07:30:00,Q006,02/02/17 07:40:00
7266087,2,4,8,Q006,02/02/17 09:45:00,Q006,02/02/17 10:00:00
7266091,1,1,4,Q012,02/02/17 10:35:00,Q011,02/02/17 11:05:00
7266091,1,1,8,Q011,02/02/17 13:30:00,Q012,02/02/17 14:00:00
7266100,2,4,4,Q011,02/02/17 15:30:00,Q001,02/02/17 16:00:00
7266100,2,4,8,Q001,02/02/17 16:40:00,Q011,02/02/17 17:00:00
7266102,1,2,1,Q009,02/02/17 06:30:00,Q017,02/02/17 07:20:00
7266102,1,2,8,Q017,02/02/17 10:30:00,Q009,02/02/17 11:00:00
7266115,2,4,9,Q005,02/02/17 13:40:00,Q008,02/02/17 14:10:00
7266115,2,4,8,Q008,02/02/17 15:00:00,Q005,02/02/17 15:30:00
7266120,1,2,1,Q009,02/02/17 07:30:00,Q007,02/02/17 08:00:00
7266120,1,2,8,Q007,02/02/17 17:10:00,Q009,02/02/17 18:10:00
7266127,2,4,7,Q003,02/02/17 10:00:00,Q003,02/02/17 10:07:00
7266127,2,4,8,Q003,02/02/17 11:25:00,Q003,02/02/17 11:30:00
7266128,2,3,4,Q007,02/02/17 09:30:00,Q001,02/02/17 10:00:00
7266128,2,3,4,Q001,02/02/17 11:00:00,Q001,02/02/17 11:20:00
7266128,2,3,8,Q001,02/02/17 12:00:00,Q007,02/02/17 12:30:00
7266144,2,4,2,Q022,02/02/17 08:45:00,Q009,02/02/17 09:00:00
7266144,2,4,8,Q009,02/02/17 17:40:00,Q022,02/02/17 18:00:00
7266150,2,3,4,Q007,02/02/17 10:00:00,Q001,02/02/17 10:20:00
7266150,2,3,8,Q001,02/02/17 12:40:00,Q007,02/02/17 13:00:00
7266152,2,4,4,Q007,02/02/17 09:00:00,Q007,02/02/17 09:20:00
7266152,2,4,8,Q007,02/02/17 12:45:00,Q007,02/02/17 13:00:00
7266158,2,3,4,Q013,02/02/17 10:00:00,Q013,02/02/17 10:10:00
7266158,2,3,8,Q013,02/02/17 11:15:00,Q013,02/02/17 11:30:00
7266165,1,4,7,Q001,02/02/17 16:00:00,Q001,02/02/17 16:30:00
7266165,1,4,8,Q001,02/02/17 16:35:00,Q001,02/02/17 17:00:00
7266165,1,4,7,Q001,02/02/17 20:00:00,Q001,02/02/17 20:25:00
7266165,1,4,8,Q001,02/02/17 20:35:00,Q001,02/02/17 21:00:00
7266168,2,4,6,Q011,02/02/17 15:45:00,Q001,02/02/17 16:30:00
7266168,2,4,8,Q001,02/02/17 17:00:00,Q011,02/02/17 17:15:00
7266175,1,4,5,Q005,02/02/17 08:00:00,Q003,02/02/17 08:30:00
7266175,1,4,8,Q003,02/02/17 08:35:00,Q005,02/02/17 09:00:00
7266175,1,4,5,Q005,02/02/17 19:00:00,Q003,02/02/17 19:30:00
7266175,1,4,4,Q003,02/02/17 20:00:00,Q013,02/02/17 20:30:00
7266175,1,4,8,Q013,02/02/17 20:45:00,Q005,02/02/17 21:00:00
7266180,1,4,7,Q020,02/02/17 09:00:00,Q018,02/02/17 09:07:00
7266180,1,4,8,Q018,02/02/17 09:25:00,Q020,02/02/17 09:30:00
7266180,1,4,7,Q020,02/02/17 20:15:00,Q018,02/02/17 20:21:00
7266180,1,4,8,Q018,02/02/17 21:55:00,Q020,02/02/17 22:00:00
7266183,1,3,4,Q003,02/02/17 16:00:00,Q004,02/02/17 16:30:00
7266183,1,3,8,Q004,02/02/17 17:30:00,Q003,02/02/17 18:00:00
7266187,2,3,4,Q023,02/02/17 13:00:00,Q009,02/02/17 13:30:00
7266187,2,3,8,Q009,02/02/17 20:00:00,Q023,02/02/17 20:30:00
7266193,1,3,4,Q011,02/02/17 09:15:00,Q022,02/02/17 09:40:00
7266193,1,3,4,Q022,02/02/17 10:00:00,Q003,02/02/17 10:20:00
7266193,1,3,8,Q003,02/02/17 10:40:00,Q011,02/02/17 11:00:00
7266193,1,3,4,Q011,02/02/17 15:00:00,Q003,02/02/17 15:30:00
7266193,1,3,8,Q003,02/02/17 16:00:00,Q011,02/02/17 16:40:00
7266193,1,3,4,Q011,02/02/17 17:30:00,Q011,02/02/17 17:40:00
7266193,1,3,8,Q011,02/02/17 17:50:00,Q011,02/02/17 18:00:00
7266195,1,3,9,Q009,02/02/17 19:30:00,Q001,02/02/17 19:50:00
7266195,1,3,8,Q001,02/02/17 22:50:00,Q009,02/02/17 23:10:00
7266197,2,3,9,Q012,02/02/17 10:30:00,Q020,02/02/17 11:30:00
7266197,2,3,8,Q020,02/02/17 13:30:00,Q012,02/02/17 14:30:00
7266197,2,3,4,Q012,02/02/17 17:00:00,Q011,02/02/17 17:15:00
7266197,2,3,8,Q011,02/02/17 18:45:00,Q012,02/02/17 19:00:00
7266202,2,2,4,Q003,02/02/17 16:00:00,Q001,02/02/17 16:30:00
7266202,2,2,8,Q001,02/02/17 20:00:00,Q003,02/02/17 20:30:00
7266203,1,4,4,Q007,02/02/17 10:00:00,Q017,02/02/17 10:15:00
7266203,1,4,8,Q017,02/02/17 12:15:00,Q007,02/02/17 12:30:00
7266206,1,4,6,Q017,02/02/17 12:30:00,Q001,02/02/17 13:00:00
7266206,1,4,8,Q001,02/02/17 16:00:00,Q017,02/02/17 16:30:00
7266209,1,2,1,Q018,02/02/17 08:35:00,Q003,02/02/17 09:00:00
7266209,1,2,8,Q003,02/02/17 12:25:00,Q018,02/02/17 13:00:00
7266209,1,2,6,Q018,02/02/17 17:00:00,Q007,02/02/17 17:20:00
7266209,1,2,8,Q007,02/02/17 17:50:00,Q018,02/02/17 18:00:00
7266218,2,2,1,Q019,02/02/17 07:45:00,Q019,02/02/17 08:00:00
7266218,2,2,8,Q019,02/02/17 16:45:00,Q019,02/02/17 17:00:00
7266224,1,3,1,Q016,02/02/17 07:30:00,Q016,02/02/17 07:45:00
7266224,1,3,8,Q016,02/02/17 14:35:00,Q016,02/02/17 15:00:00
7266224,1,3,2,Q016,02/02/17 16:05:00,Q016,02/02/17 16:15:00
7266224,1,3,8,Q016,02/02/17 18:00:00,Q016,02/02/17 18:10:00
7266227,2,3,4,Q023,02/02/17 10:00:00,Q010,02/02/17 10:05:00
7266227,2,3,8,Q010,02/02/17 11:55:00,Q023,02/02/17 12:00:00
7266232,1,2,2,Q021,02/02/17 07:45:00,Q008,02/02/17 08:30:00
7266232,1,2,8,Q008,02/02/17 12:15:00,Q021,02/02/17 13:00:00
7266232,1,2,2,Q021,02/02/17 14:00:00,Q007,02/02/17 14:15:00
7266232,1,2,8,Q007,02/02/17 19:15:00,Q021,02/02/17 19:35:00
7266243,2,4,6,Q010,02/02/17 14:00:00,Q010,02/02/17 14:15:00
7266243,2,4,4,Q010,02/02/17 15:00:00,Q010,02/02/17 15:05:00
7266243,2,4,8,Q010,02/02/17 16:15:00,Q010,02/02/17 16:30:00
7266247,1,4,9,Q006,02/02/17 16:00:00,Q006,02/02/17 16:15:00
7266247,1,4,8,Q006,02/02/17 17:45:00,Q006,02/02/17 18:00:00
7266250,2,4,6,Q017,02/02/17 10:30:00,Q001,02/02/17 11:00:00
7266250,2,4,8,Q001,02/02/17 15:30:00,Q017,02/02/17 16:00:00
7266251,2,3,9,Q010,02/02/17 14:00:00,Q011,02/02/17 14:10:00
7266251,2,3,8,Q011,02/02/17 19:00:00,Q010,02/02/17 19:30:00
7266257,2,3,4,Q021,02/02/17 08:45:00,Q003,02/02/17 09:45:00
7266257,2,3,8,Q003,02/02/17 12:00:00,Q021,02/02/17 13:00:00
7266257,2,3,9,Q021,02/02/17 14:30:00,Q007,02/02/17 15:00:00
7266257,2,3,8,Q007,02/02/17 18:30:00,Q021,02/02/17 19:00:00
7266261,2,3,4,Q006,02/02/17 10:00:00,Q001,02/02/17 10:15:00
7266261,2,3,8,Q001,02/02/17 11:45:00,Q006,02/02/17 12:00:00
7266266,1,4,4,Q003,02/02/17 10:00:00,Q003,02/02/17 10:15:00
7266266,1,4,8,Q003,02/02/17 11:15:00,Q003,02/02/17 12:00:00
7266270,1,1,3,Q012,02/02/17 09:00:00,Q013,02/02/17 09:10:00
7266270,1,1,8,Q013,02/02/17 13:00:00,Q012,02/02/17 13:15:00
7266270,1,1,7,Q012,02/02/17 17:00:00,Q004,02/02/17 17:15:00
7266270,1,1,8,Q004,02/02/17 18:45:00,Q012,02/02/17 19:00:00
7266271,2,4,4,Q007,02/02/17 10:00:00,Q007,02/02/17 10:07:00
7266271,2,4,8,Q007,02/02/17 10:55:00,Q007,02/02/17 11:00:00
7266271,2,4,7,Q007,02/02/17 15:00:00,Q001,02/02/17 15:31:00
7266271,2,4,8,Q001,02/02/17 17:30:00,Q007,02/02/17 18:00:00
7266280,2,2,4,Q014,02/02/17 15:00:00,Q013,02/02/17 15:07:00
7266280,2,2,8,Q013,02/02/17 19:55:00,Q014,02/02/17 20:00:00
7266282,1,4,7,Q014,02/02/17 16:00:00,Q006,02/02/17 16:15:00
7266282,1,4,8,Q006,02/02/17 17:45:00,Q014,02/02/17 18:00:00
7266284,1,3,9,Q014,02/02/17 07:30:00,Q013,02/02/17 08:00:00
7266284,1,3,8,Q013,02/02/17 19:00:00,Q014,02/02/17 19:30:00
7266289,1,4,7,Q008,02/02/17 11:00:00,Q008,02/02/17 11:10:00
7266289,1,4,8,Q008,02/02/17 11:20:00,Q008,02/02/17 11:30:00
7266302,2,4,4,Q003,02/02/17 09:45:00,Q003,02/02/17 09:55:00
7266302,2,4,8,Q003,02/02/17 11:15:00,Q003,02/02/17 11:30:00
7266310,1,3,9,Q013,02/02/17 12:00:00,Q006,02/02/17 12:15:00
7266310,1,3,8,Q006,02/02/17 16:40:00,Q013,02/02/17 17:00:00
7266312,2,3,4,Q014,02/02/17 08:15:00,Q001,02/02/17 08:30:00
7266312,2,3,8,Q001,02/02/17 12:00:00,Q014,02/02/17 12:15:00
7266312,2,3,7,Q014,02/02/17 16:00:00,Q014,02/02/17 16:10:00
7266312,2,3,8,Q014,02/02/17 17:20:00,Q014,02/02/17 17:30:00
7266313,2,4,7,Q004,02/02/17 16:00:00,Q004,02/02/17 16:07:00
7266313,2,4,8,Q004,02/02/17 18:55:00,Q004,02/02/17 19:00:00
7266316,1,3,7,Q008,02/02/17 14:40:00,Q021,02/02/17 15:20:00
7266316,1,3,8,Q021,02/02/17 15:30:00,Q008,02/02/17 16:00:00
7266319,2,2,1,Q017,02/02/17 13:00:00,Q010,02/02/17 13:50:00
7266319,2,2,8,Q010,02/02/17 18:10:00,Q017,02/02/17 19:00:00
7266321,2,4,9,Q002,02/02/17 12:00:00,Q010,02/02/17 12:20:00
7266321,2,4,4,Q010,02/02/17 15:45:00,Q012,02/02/17 16:30:00
7266321,2,4,8,Q012,02/02/17 17:20:00,Q002,02/02/17 17:30:00
7266321,2,4,7,Q002,02/02/17 18:00:00,Q001,02/02/17 18:15:00
7266321,2,4,8,Q001,02/02/17 22:30:00,Q002,02/02/17 23:00:00
7266323,1,3,2,Q014,02/02/17 09:00:00,Q019,02/02/17 09:15:00
7266323,1,3,8,Q019,02/02/17 10:40:00,Q014,02/02/17 11:00:00
7266323,1,3,4,Q014,02/02/17 17:30:00,Q014,02/02/17 17:40:00
7266323,1,3,8,Q014,02/02/17 18:45:00,Q014,02/02/17 19:00:00
7266325,1,4,4,Q003,02/02/17 10:00:00,Q003,02/02/17 10:10:00
7266325,1,4,8,Q003,02/02/17 10:50:00,Q003,02/02/17 11:00:00
7266328,1,3,6,Q012,02/02/17 09:05:00,Q010,02/02/17 09:25:00
7266328,1,3,8,Q010,02/02/17 11:30:00,Q012,02/02/17 12:00:00
7266328,1,3,4,Q012,02/02/17 15:00:00,Q001,02/02/17 15:40:00
7266328,1,3,8,Q001,02/02/17 16:20:00,Q012,02/02/17 17:00:00
7266332,2,3,5,Q018,02/02/17 15:00:00,Q006,02/02/17 15:20:00
7266332,2,3,8,Q006,02/02/17 15:45:00,Q018,02/02/17 16:00:00
7266335,2,4,4,Q007,02/02/17 10:00:00,Q019,02/02/17 10:20:00
7266335,2,4,8,Q019,02/02/17 11:40:00,Q007,02/02/17 12:00:00
7266337,1,2,1,Q017,02/02/17 08:40:00,Q002,02/02/17 09:25:00
7266337,1,2,8,Q002,02/02/17 18:15:00,Q017,02/02/17 19:00:00
7266343,2,3,1,Q005,02/02/17 08:15:00,Q006,02/02/17 08:45:00
7266343,2,3,8,Q006,02/02/17 17:00:00,Q005,02/02/17 17:30:00
7266353,1,2,4,Q006,02/02/17 11:00:00,Q006,02/02/17 11:15:00
7266353,1,2,8,Q006,02/02/17 12:45:00,Q006,02/02/17 13:00:00
7266353,1,2,9,Q006,02/02/17 16:00:00,Q006,02/02/17 16:10:00
7266353,1,2,8,Q006,02/02/17 18:50:00,Q006,02/02/17 19:00:00
7266366,2,4,7,Q004,02/02/17 10:00:00,Q001,02/02/17 10:30:00
7266366,2,4,8,Q001,02/02/17 12:30:00,Q004,02/02/17 13:00:00
7266366,2,4,9,Q004,02/02/17 16:00:00,Q011,02/02/17 16:15:00
7266366,2,4,8,Q011,02/02/17 18:45:00,Q004,02/02/17 19:00:00
7266373,2,2,5,Q021,02/02/17 07:55:00,Q018,02/02/17 08:10:00
7266373,2,2,8,Q018,02/02/17 18:15:00,Q021,02/02/17 18:30:00
7266373,2,2,5,Q021,02/02/17 20:00:00,Q018,02/02/17 20:15:00
7266373,2,2,8,Q018,02/02/17 23:00:00,Q021,02/02/17 23:15:00
7266374,2,1,1,Q011,02/02/17 10:30:00,Q010,02/02/17 10:45:00
7266374,2,1,8,Q010,02/02/17 15:15:00,Q011,02/02/17 15:30:00
7266375,2,2,1,Q008,02/02/17 06:30:00,Q004,02/02/17 06:55:00
7266375,2,2,5,Q004,02/02/17 13:30:00,Q021,02/02/17 13:55:00
7266375,2,2,5,Q021,02/02/17 14:10:00,Q008,02/02/17 14:20:00
7266375,2,2,5,Q008,02/02/17 17:30:00,Q008,02/02/17 17:40:00
7266375,2,2,8,Q008,02/02/17 20:20:00,Q008,02/02/17 20:30:00
7266376,2,3,4,Q008,02/02/17 08:30:00,Q008,02/02/17 08:55:00
7266376,2,3,8,Q008,02/02/17 13:05:00,Q008,02/02/17 13:30:00
7266377,1,4,4,Q008,02/02/17 16:00:00,Q011,02/02/17 16:20:00
7266377,1,4,8,Q011,02/02/17 16:40:00,Q008,02/02/17 17:00:00
7266382,1,3,7,Q016,02/02/17 09:00:00,Q016,02/02/17 09:15:00
7266382,1,3,8,Q016,02/02/17 11:45:00,Q016,02/02/17 12:00:00
7266382,1,3,7,Q016,02/02/17 17:00:00,Q016,02/02/17 17:15:00
7266382,1,3,8,Q016,02/02/17 18:45:00,Q016,02/02/17 19:00:00
7266385,2,3,4,Q011,02/02/17 10:00:00,Q011,02/02/17 10:10:00
7266385,2,3,8,Q011,02/02/17 12:45:00,Q011,02/02/17 13:00:00
7266385,2,3,2,Q011,02/02/17 15:00:00,Q011,02/02/17 15:10:00
7266385,2,3,8,Q011,02/02/17 19:15:00,Q011,02/02/17 19:30:00
7266387,2,3,1,Q007,02/02/17 06:50:00,Q001,02/02/17 07:00:00
7266387,2,3,8,Q001,02/02/17 17:15:00,Q007,02/02/17 17:30:00
7266388,2,4,9,Q003,02/02/17 19:00:00,Q009,02/02/17 19:15:00
7266388,2,4,8,Q009,02/02/17 20:00:00,Q003,02/02/17 20:30:00
7266389,1,2,3,Q009,02/02/17 13:30:00,Q009,02/02/17 13:40:00
7266389,1,2,8,Q009,02/02/17 17:40:00,Q009,02/02/17 18:00:00
7266410,1,4,4,Q010,02/02/17 09:30:00,Q001,02/02/17 09:45:00
7266410,1,4,8,Q001,02/02/17 10:55:00,Q010,02/02/17 11:10:00
7266412,2,1,9,Q010,02/02/17 16:30:00,Q010,02/02/17 16:40:00
7266412,2,1,8,Q010,02/02/17 18:00:00,Q010,02/02/17 18:10:00
7266420,2,2,1,Q008,02/02/17 09:00:00,Q001,02/02/17 09:30:00
7266420,2,2,8,Q001,02/02/17 13:25:00,Q008,02/02/17 13:55:00
7266420,2,2,7,Q008,02/02/17 20:00:00,Q020,02/02/17 20:10:00
7266420,2,2,8,Q020,02/02/17 22:50:00,Q008,02/02/17 23:00:00
7266423,2,4,4,Q003,02/02/17 10:00:00,Q003,02/02/17 10:07:00
7266423,2,4,8,Q003,02/02/17 12:25:00,Q003,02/02/17 12:30:00
7266423,2,4,5,Q003,02/02/17 15:30:00,Q022,02/02/17 15:51:00
7266423,2,4,8,Q022,02/02/17 18:30:00,Q003,02/02/17 19:00:00
7266423,2,4,7,Q003,02/02/17 19:30:00,Q001,02/02/17 19:40:00
7266423,2,4,8,Q001,02/02/17 22:50:00,Q003,02/02/17 23:00:00
7266426,1,4,4,Q005,02/02/17 10:30:00,Q006,02/02/17 11:00:00
7266426,1,4,8,Q006,02/02/17 11:45:00,Q005,02/02/17 12:30:00
7266426,1,4,4,Q005,02/02/17 17:00:00,Q008,02/02/17 17:30:00
7266426,1,4,8,Q008,02/02/17 18:30:00,Q005,02/02/17 19:00:00
7266435,2,4,6,Q011,02/02/17 15:00:00,Q012,02/02/17 15:45:00
7266435,2,4,8,Q012,02/02/17 17:15:00,Q011,02/02/17 18:00:00
7266436,2,4,4,Q018,02/02/17 09:30:00,Q018,02/02/17 10:00:00
7266436,2,4,8,Q018,02/02/17 10:30:00,Q018,02/02/17 11:00:00
7266441,1,4,7,Q011,02/02/17 16:00:00,Q011,02/02/17 16:30:00
7266441,1,4,8,Q011,02/02/17 17:00:00,Q011,02/02/17 17:30:00
7266449,2,4,4,Q002,02/02/17 09:30:00,Q001,02/02/17 09:37:00
7266449,2,4,8,Q001,02/02/17 10:25:00,Q002,02/02/17 10:30:00
7266450,2,3,1,Q018,02/02/17 07:45:00,Q001,02/02/17 08:35:00
7266450,2,3,8,Q001,02/02/17 16:45:00,Q018,02/02/17 17:30:00
7266454,1,4,4,Q009,02/02/17 08:30:00,Q006,02/02/17 09:00:00
7266454,1,4,8,Q006,02/02/17 11:30:00,Q009,02/02/17 12:00:00
7266454,1,4,9,Q009,02/02/17 15:30:00,Q020,02/02/17 16:30:00
7266454,1,4,8,Q020,02/02/17 19:30:00,Q009,02/02/17 20:30:00
7266458,2,2,4,Q020,02/02/17 08:00:00,Q019,02/02/17 08:30:00
7266458,2,2,8,Q019,02/02/17 10:45:00,Q020,02/02/17 11:15:00
7266458,2,2,6,Q020,02/02/17 14:00:00,Q006,02/02/17 14:30:00
7266458,2,2,8,Q006,02/02/17 19:10:00,Q020,02/02/17 19:40:00
7266459,1,2,1,Q006,02/02/17 08:00:00,Q001,02/02/17 08:20:00
7266459,1,2,8,Q001,02/02/17 17:30:00,Q006,02/02/17 18:00:00
7266461,2,3,4,Q021,02/02/17 09:00:00,Q001,02/02/17 10:00:00
7266461,2,3,8,Q001,02/02/17 11:00:00,Q021,02/02/17 12:00:00
7266462,1,4,7,Q015,02/02/17 10:30:00,Q014,02/02/17 10:45:00
7266462,1,4,8,Q014,02/02/17 11:45:00,Q015,02/02/17 12:00:00
7266464,2,2,1,Q009,02/02/17 07:30:00,Q009,02/02/17 07:37:00
7266464,2,2,8,Q009,02/02/17 15:50:00,Q009,02/02/17 16:00:00
7266466,2,3,4,Q003,02/02/17 09:30:00,Q011,02/02/17 10:15:00
7266466,2,3,8,Q011,02/02/17 11:40:00,Q003,02/02/17 12:00:00
7266466,2,3,4,Q003,02/02/17 15:30:00,Q014,02/02/17 16:00:00
7266466,2,3,8,Q014,02/02/17 17:00:00,Q003,02/02/17 17:30:00
7266467,2,2,5,Q017,02/02/17 08:15:00,Q017,02/02/17 08:30:00
7266467,2,2,8,Q017,02/02/17 10:45:00,Q017,02/02/17 11:00:00
7266467,2,2,5,Q017,02/02/17 15:40:00,Q017,02/02/17 15:50:00
7266467,2,2,8,Q017,02/02/17 18:15:00,Q017,02/02/17 18:30:00
7266471,2,3,6,Q001,02/02/17 09:00:00,Q010,02/02/17 09:30:00
7266471,2,3,8,Q010,02/02/17 11:00:00,Q001,02/02/17 11:30:00
7266471,2,3,6,Q001,02/02/17 14:00:00,Q005,02/02/17 14:30:00
